PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32011211","Altered Cognitive Flexibility and Synaptic Plasticity in the Rat Prefrontal Cortex after Exposure to Low (≤15 cGy) Doses of (28)Si Radiation","Britten RA, Duncan VD, Fesshaye A, Rudobeck E, Nelson GA, Vlkolinsky R.","Radiat Res. 2020 Mar;193(3):223-235. doi: 10.1667/RR15458.1. Epub 2020 Feb 3.","Britten RA","Radiat Res","2020","2020/02/04","","","10.1667/RR15458.1"
"30844310","A multiscale analysis in CD38(-/-) mice unveils major prefrontal cortex dysfunctions","Martucci LL, Amar M, Chaussenot R, Benet G, Bauer O, de Zélicourt A, Nosjean A, Launay JM, Callebert J, Sebrié C, Galione A, Edeline JM, de la Porte S, Fossier P, Granon S, Vaillend C, Cancela JM.","FASEB J. 2019 May;33(5):5823-5835. doi: 10.1096/fj.201800489R. Epub 2019 Mar 7.","Martucci LL","FASEB J","2019","2019/03/08","PMC6677574","EMS83859","10.1096/fj.201800489R"
"28743670","Xuefu Zhuyu decoction ameliorates obesity, hepatic steatosis, neuroinflammation, amyloid deposition and cognition impairment in metabolically stressed APPswe/PS1dE9 mice","Yeh CW, Liu HK, Lin LC, Liou KT, Huang YC, Lin CH, Tzeng TT, Shie FS, Tsay HJ, Shiao YJ.","J Ethnopharmacol. 2017 Sep 14;209:50-61. doi: 10.1016/j.jep.2017.07.036. Epub 2017 Jul 22.","Yeh CW","J Ethnopharmacol","2017","2017/07/27","","","10.1016/j.jep.2017.07.036"
"26990882","Chronic mitragynine (kratom) enhances punishment resistance in natural reward seeking and impairs place learning in mice","Ismail NIW, Jayabalan N, Mansor SM, Müller CP, Muzaimi M.","Addict Biol. 2017 Jul;22(4):967-976. doi: 10.1111/adb.12385. Epub 2016 Mar 17.","Ismail NIW","Addict Biol","2017","2016/03/19","","","10.1111/adb.12385"
"27161522","Apolipoprotein E4 Causes Age-Dependent Disruption of Slow Gamma Oscillations during Hippocampal Sharp-Wave Ripples","Gillespie AK, Jones EA, Lin YH, Karlsson MP, Kay K, Yoon SY, Tong LM, Nova P, Carr JS, Frank LM, Huang Y.","Neuron. 2016 May 18;90(4):740-51. doi: 10.1016/j.neuron.2016.04.009. Epub 2016 May 5.","Gillespie AK","Neuron","2016","2016/05/11","PMC5097044","NIHMS777125","10.1016/j.neuron.2016.04.009"
"29848996","Persistent Infiltration and Impaired Response of Peripherally-Derived Monocytes after Traumatic Brain Injury in the Aged Brain","Chou A, Krukowski K, Morganti JM, Riparip LK, Rosi S.","Int J Mol Sci. 2018 May 30;19(6):1616. doi: 10.3390/ijms19061616.","Chou A","Int J Mol Sci","2018","2018/06/01","PMC6032263","","10.3390/ijms19061616"
"30792257","Copenhagen Consensus statement 2019: physical activity and ageing","Bangsbo J, Blackwell J, Boraxbekk CJ, Caserotti P, Dela F, Evans AB, Jespersen AP, Gliemann L, Kramer AF, Lundbye-Jensen J, Mortensen EL, Lassen AJ, Gow AJ, Harridge SDR, Hellsten Y, Kjaer M, Kujala UM, Rhodes RE, Pike ECJ, Skinner T, Skovgaard T, Troelsen J, Tulle E, Tully MA, van Uffelen JGZ, Viña J.","Br J Sports Med. 2019 Jul;53(14):856-858. doi: 10.1136/bjsports-2018-100451. Epub 2019 Feb 21.","Bangsbo J","Br J Sports Med","2019","2019/02/23","PMC6613739","","10.1136/bjsports-2018-100451"
"28956336","Regulation of Striatal Neuron Activity by Cyclic Nucleotide Signaling and Phosphodiesterase Inhibition: Implications for the Treatment of Parkinson's Disease","Padovan-Neto FE, West AR.","Adv Neurobiol. 2017;17:257-283. doi: 10.1007/978-3-319-58811-7_10.","Padovan-Neto FE","Adv Neurobiol","2017","2017/09/29","","","10.1007/978-3-319-58811-7_10"
"26771492","Prefrontal Parvalbumin Neurons in Control of Attention","Kim H, Ährlund-Richter S, Wang X, Deisseroth K, Carlén M.","Cell. 2016 Jan 14;164(1-2):208-218. doi: 10.1016/j.cell.2015.11.038.","Kim H","Cell","2016","2016/01/16","PMC4715187","","10.1016/j.cell.2015.11.038"
"29872379","HOPE: Hybrid-Drive Combining Optogenetics, Pharmacology and Electrophysiology","Delcasso S, Denagamage S, Britton Z, Graybiel AM.","Front Neural Circuits. 2018 May 16;12:41. doi: 10.3389/fncir.2018.00041. eCollection 2018.","Delcasso S","Front Neural Circuits","2018","2018/06/07","PMC5972628","","10.3389/fncir.2018.00041"
"31990931","Prenatal fruit juice exposure enhances memory consolidation in male post-weanling Sprague-Dawley rats","Ward-Flanagan R, Scavuzzo C, Mandhane PJ, Bolduc FV, Dickson CT.","PLoS One. 2020 Jan 28;15(1):e0227938. doi: 10.1371/journal.pone.0227938. eCollection 2020.","Ward-Flanagan R","PLoS One","2020","2020/01/29","PMC6986755","","10.1371/journal.pone.0227938"
"29782905","Pathology of nNOS-Expressing GABAergic Neurons in Mouse Model of Alzheimer's Disease","Choi S, Won JS, Carroll SL, Annamalai B, Singh I, Singh AK.","Neuroscience. 2018 Aug 1;384:41-53. doi: 10.1016/j.neuroscience.2018.05.013. Epub 2018 May 19.","Choi S","Neuroscience","2018","2018/05/22","PMC6085873","NIHMS969790","10.1016/j.neuroscience.2018.05.013"
"27708404","Replenishment of microRNA-188-5p restores the synaptic and cognitive deficits in 5XFAD Mouse Model of Alzheimer's Disease","Lee K, Kim H, An K, Kwon OB, Park S, Cha JH, Kim MH, Lee Y, Kim JH, Cho K, Kim HS.","Sci Rep. 2016 Oct 6;6:34433. doi: 10.1038/srep34433.","Lee K","Sci Rep","2016","2016/10/07","PMC5052619","","10.1038/srep34433"
"32572024","The lateral septum mediates kinship behavior in the rat","Clemens AM, Wang H, Brecht M.","Nat Commun. 2020 Jun 22;11(1):3161. doi: 10.1038/s41467-020-16489-x.","Clemens AM","Nat Commun","2020","2020/06/24","PMC7308382","","10.1038/s41467-020-16489-x"
"28067904","Prefrontal cortical control of a brainstem social behavior circuit","Franklin TB, Silva BA, Perova Z, Marrone L, Masferrer ME, Zhan Y, Kaplan A, Greetham L, Verrechia V, Halman A, Pagella S, Vyssotski AL, Illarionova A, Grinevich V, Branco T, Gross CT.","Nat Neurosci. 2017 Feb;20(2):260-270. doi: 10.1038/nn.4470. Epub 2017 Jan 9.","Franklin TB","Nat Neurosci","2017","2017/01/10","PMC5580810","EMS73792","10.1038/nn.4470"
"31593698","Reducing luteinizing hormone levels after ovariectomy improves spatial memory: Possible role of brain-derived neurotrophic factor","Bohm-Levine N, Goldberg AR, Mariani M, Frankfurt M, Thornton J.","Horm Behav. 2020 Feb;118:104590. doi: 10.1016/j.yhbeh.2019.104590. Epub 2019 Nov 9.","Bohm-Levine N","Horm Behav","2020","2019/10/09","","","10.1016/j.yhbeh.2019.104590"
"28344067","Upregulation of orexin/hypocretin expression in aged rats: Effects on feeding latency and neurotransmission in the insular cortex","Hagar JM, Macht VA, Wilson SP, Fadel JR.","Neuroscience. 2017 May 14;350:124-132. doi: 10.1016/j.neuroscience.2017.03.021. Epub 2017 Mar 24.","Hagar JM","Neuroscience","2017","2017/03/28","PMC5482003","NIHMS865813","10.1016/j.neuroscience.2017.03.021"
"32004462","Constant Sub-second Cycling between Representations of Possible Futures in the Hippocampus","Kay K, Chung JE, Sosa M, Schor JS, Karlsson MP, Larkin MC, Liu DF, Frank LM.","Cell. 2020 Feb 6;180(3):552-567.e25. doi: 10.1016/j.cell.2020.01.014. Epub 2020 Jan 30.","Kay K","Cell","2020","2020/02/01","PMC7126188","NIHMS1569151","10.1016/j.cell.2020.01.014"
"29568692","Longitudinal evaluation of Tau-P301L transgenic mice reveals no cognitive impairments at 17 months of age","Kent BA, Heath CJ, Kim CH, Ahrens R, Fraser PE, St George-Hyslop P, Bussey TJ, Saksida LM.","Brain Behav. 2017 Dec 18;8(1):e00896. doi: 10.1002/brb3.896. eCollection 2018 Jan.","Kent BA","Brain Behav","2017","2018/03/24","PMC5853624","","10.1002/brb3.896"
"26184070","Gene-set and multivariate genome-wide association analysis of oppositional defiant behavior subtypes in attention-deficit/hyperactivity disorder","Aebi M, van Donkelaar MM, Poelmans G, Buitelaar JK, Sonuga-Barke EJ, Stringaris A, Consortium I, Faraone SV, Franke B, Steinhausen HC, van Hulzen KJ.","Am J Med Genet B Neuropsychiatr Genet. 2016 Jul;171(5):573-88. doi: 10.1002/ajmg.b.32346. Epub 2015 Jul 16.","Aebi M","Am J Med Genet B Neuropsychiatr Genet","2016","2015/07/18","PMC4715802","NIHMS708018","10.1002/ajmg.b.32346"
"32007483","Current approaches to modeling the virtual reality in rodents for the assessment of brain plasticity and behavior","Lopatina OL, Morgun AV, Gorina YV, Salmin VV, Salmina AB.","J Neurosci Methods. 2020 Apr 1;335:108616. doi: 10.1016/j.jneumeth.2020.108616. Epub 2020 Jan 30.","Lopatina OL","J Neurosci Methods","2020","2020/02/03","","","10.1016/j.jneumeth.2020.108616"
"29471293","Neonatal Stress Has a Long-Lasting Sex-Dependent Effect on Anxiety-Like Behavior and Neuronal Morphology in the Prefrontal Cortex and Hippocampus","de Melo SR, de David Antoniazzi CT, Hossain S, Kolb B.","Dev Neurosci. 2018;40(2):93-103. doi: 10.1159/000486619. Epub 2018 Feb 22.","de Melo SR","Dev Neurosci","2018","2018/02/23","","","10.1159/000486619"
"29626114","Combination anti-Aβ treatment maximizes cognitive recovery and rebalances mTOR signaling in APP mice","Chiang ACA, Fowler SW, Savjani RR, Hilsenbeck SG, Wallace CE, Cirrito JR, Das P, Jankowsky JL.","J Exp Med. 2018 May 7;215(5):1349-1364. doi: 10.1084/jem.20171484. Epub 2018 Apr 6.","Chiang ACA","J Exp Med","2018","2018/04/08","PMC5940263","","10.1084/jem.20171484"
"30484112","Riluzole Attenuates L-DOPA-Induced Abnormal Involuntary Movements Through Decreasing CREB1 Activity: Insights from a Rat Model","Pagliaroli L, Widomska J, Nespoli E, Hildebrandt T, Barta C, Glennon J, Hengerer B, Poelmans G.","Mol Neurobiol. 2019 Jul;56(7):5111-5121. doi: 10.1007/s12035-018-1433-x. Epub 2018 Nov 27.","Pagliaroli L","Mol Neurobiol","2019","2018/11/29","PMC6647536","","10.1007/s12035-018-1433-x"
"33007295","Interaction of human IAPP and Aβ(1)-(42) aggravated the AD-related pathology and impaired the cognition in mice","Chen HC, Cao JX, Cai YT, Du HL, Xi XX, Sun J, Yin J, Gao LP, Jing YH.","Exp Neurol. 2020 Dec;334:113490. doi: 10.1016/j.expneurol.2020.113490. Epub 2020 Sep 30.","Chen HC","Exp Neurol","2020","2020/10/02","","","10.1016/j.expneurol.2020.113490"
"27485083","Tau-based therapeutics for Alzheimer's disease: active and passive immunotherapy","Panza F, Solfrizzi V, Seripa D, Imbimbo BP, Lozupone M, Santamato A, Tortelli R, Galizia I, Prete C, Daniele A, Pilotto A, Greco A, Logroscino G.","Immunotherapy. 2016 Sep;8(9):1119-34. doi: 10.2217/imt-2016-0019.","Panza F","Immunotherapy","2016","2016/08/04","","","10.2217/imt-2016-0019"
"29650972","Intentional communication between wild bonnet macaques and humans","Deshpande A, Gupta S, Sinha A.","Sci Rep. 2018 Apr 12;8(1):5147. doi: 10.1038/s41598-018-22928-z.","Deshpande A","Sci Rep","2018","2018/04/14","PMC5897542","","10.1038/s41598-018-22928-z"
"29515623","Growth of Malignant Non-CNS Tumors Alters Brain Metabolome","Kovalchuk A, Nersisyan L, Mandal R, Wishart D, Mancini M, Sidransky D, Kolb B, Kovalchuk O.","Front Genet. 2018 Feb 20;9:41. doi: 10.3389/fgene.2018.00041. eCollection 2018.","Kovalchuk A","Front Genet","2018","2018/03/09","PMC5826252","","10.3389/fgene.2018.00041"
"31085945","Flow Cytometry Characterization of Cerebrospinal Fluid Monocytes in Patients With Postoperative Cognitive Dysfunction: A Pilot Study","Berger M, Murdoch DM, Staats JS, Chan C, Thomas JP, Garrigues GE, Browndyke JN, Cooter M, Quinones QJ, Mathew JP, Weinhold KJ; MADCO-PC Study Team.","Anesth Analg. 2019 Nov;129(5):e150-e154. doi: 10.1213/ANE.0000000000004179.","Berger M","Anesth Analg","2019","2019/05/16","PMC6800758","NIHMS1037659","10.1213/ANE.0000000000004179"
"31830106","Environmental enrichment effects after early stress on behavior and functional brain networks in adult rats","González-Pardo H, Arias JL, Vallejo G, Conejo NM.","PLoS One. 2019 Dec 12;14(12):e0226377. doi: 10.1371/journal.pone.0226377. eCollection 2019.","González-Pardo H","PLoS One","2019","2019/12/13","PMC6907785","","10.1371/journal.pone.0226377"
"27569994","Positive allosteric modulators of the α7 nicotinic acetylcholine receptor potentiate glutamate release in the prefrontal cortex of freely-moving rats","Bortz DM, Upton BA, Mikkelsen JD, Bruno JP.","Neuropharmacology. 2016 Dec;111:78-91. doi: 10.1016/j.neuropharm.2016.08.033. Epub 2016 Aug 26.","Bortz DM","Neuropharmacology","2016","2016/08/30","","","10.1016/j.neuropharm.2016.08.033"
"27218450","Gap junction networks in mushroom bodies participate in visual learning and memory in Drosophila","Liu Q, Yang X, Tian J, Gao Z, Wang M, Li Y, Guo A.","Elife. 2016 May 24;5:e13238. doi: 10.7554/eLife.13238.","Liu Q","Elife","2016","2016/05/25","PMC4909397","","10.7554/eLife.13238"
"27328836","Somato-dendritic decoupling as a novel mechanism for protracted cortical maturation","Chomiak T, Hung J, Nguyen MD, Hu B.","BMC Biol. 2016 Jun 21;14:48. doi: 10.1186/s12915-016-0270-5.","Chomiak T","BMC Biol","2016","2016/06/23","PMC4916537","","10.1186/s12915-016-0270-5"
"28391970","Novel 5-HT(7)R antagonists, arylsulfonamide derivatives of (aryloxy)propyl piperidines: Add-on effect to the antidepressant activity of SSRI and DRI, and pro-cognitive profile","Canale V, Partyka A, Kurczab R, Krawczyk M, Kos T, Satała G, Kubica B, Jastrzębska-Więsek M, Wesołowska A, Bojarski AJ, Popik P, Zajdel P.","Bioorg Med Chem. 2017 May 15;25(10):2789-2799. doi: 10.1016/j.bmc.2017.03.057. Epub 2017 Mar 29.","Canale V","Bioorg Med Chem","2017","2017/04/11","","","10.1016/j.bmc.2017.03.057"
"31209775","Glutamine Antagonist JHU083 Normalizes Aberrant Glutamate Production and Cognitive Deficits in the EcoHIV Murine Model of HIV-Associated Neurocognitive Disorders","Nedelcovych MT, Kim BH, Zhu X, Lovell LE, Manning AA, Kelschenbach J, Hadas E, Chao W, Prchalová E, Dash RP, Wu Y, Alt J, Thomas AG, Rais R, Kamiya A, Volsky DJ, Slusher BS.","J Neuroimmune Pharmacol. 2019 Sep;14(3):391-400. doi: 10.1007/s11481-019-09859-w. Epub 2019 Jun 17.","Nedelcovych MT","J Neuroimmune Pharmacol","2019","2019/06/19","","","10.1007/s11481-019-09859-w"
"27623393","Adenosine A1 receptor antagonist mitigates deleterious effects of sleep deprivation on adult neurogenesis and spatial reference memory in rats","Chauhan G, Ray K, Sahu S, Roy K, Jain V, Wadhwa M, Panjwani U, Kishore K, Singh SB.","Neuroscience. 2016 Nov 19;337:107-116. doi: 10.1016/j.neuroscience.2016.09.007. Epub 2016 Sep 10.","Chauhan G","Neuroscience","2016","2016/09/14","","","10.1016/j.neuroscience.2016.09.007"
"27459929","Age-related changes in tonic activation of presynaptic versus extrasynaptic γ-amniobutyric acid type B receptors in rat medial prefrontal cortex","Carpenter HE, Kelly KB, Bizon JL, Frazier CJ.","Neurobiol Aging. 2016 Sep;45:88-97. doi: 10.1016/j.neurobiolaging.2016.05.015. Epub 2016 May 21.","Carpenter HE","Neurobiol Aging","2016","2016/07/28","PMC5235322","NIHMS796529","10.1016/j.neurobiolaging.2016.05.015"
"29338610","CNS side effects of immune checkpoint inhibitors: preclinical models, genetics and multimodality therapy","McGinnis GJ, Raber J.","Immunotherapy. 2017 Sep;9(11):929-941. doi: 10.2217/imt-2017-0056.","McGinnis GJ","Immunotherapy","2017","2018/01/18","PMC6161123","","10.2217/imt-2017-0056"
"33066941","Different Cognitive and Functional Outcomes in Attenuated and Full Delirium Syndromes Among Recent Stroke Survivors","Ojagbemi A, Bello T, Elugbadebo O, Owolabi M, Baiyewu O.","J Stroke Cerebrovasc Dis. 2020 Nov;29(11):105251. doi: 10.1016/j.jstrokecerebrovasdis.2020.105251. Epub 2020 Aug 25.","Ojagbemi A","J Stroke Cerebrovasc Dis","2020","2020/10/17","","","10.1016/j.jstrokecerebrovasdis.2020.105251"
"30106197","Cognitive and neurobehavioral benefits of an enriched environment on young adult mice after chronic ethanol consumption during adolescence","Rico-Barrio I, Peñasco S, Puente N, Ramos A, Fontaine CJ, Reguero L, Giordano ME, Buceta I, Terradillos I, Lekunberri L, Mendizabal-Zubiaga J, Rodríguez de Fonseca F, Gerrikagoitia I, Elezgarai I, Grandes P.","Addict Biol. 2019 Sep;24(5):969-980. doi: 10.1111/adb.12667. Epub 2018 Aug 14.","Rico-Barrio I","Addict Biol","2019","2018/08/15","","","10.1111/adb.12667"
"28901737","Melatonin Improves Cognitive Deficits via Restoration of Cholinergic Dysfunction in a Mouse Model of Scopolamine-Induced Amnesia","Chen BH, Park JH, Kim DW, Park J, Choi SY, Kim IH, Cho JH, Lee TK, Lee JC, Lee CH, Hwang IK, Kim YM, Yan BC, Kang IJ, Shin BN, Lee YL, Shin MC, Cho JH, Lee YJ, Jeon YH, Won MH, Ahn JH.","ACS Chem Neurosci. 2018 Aug 15;9(8):2016-2024. doi: 10.1021/acschemneuro.7b00278. Epub 2017 Sep 27.","Chen BH","ACS Chem Neurosci","2018","2017/09/14","","","10.1021/acschemneuro.7b00278"
"28265342","Integrating insulin-like growth factor 1 and sex hormones into neuroprotection: Implications for diabetes","Huffman J, Hoffmann C, Taylor GT.","World J Diabetes. 2017 Feb 15;8(2):45-55. doi: 10.4239/wjd.v8.i2.45.","Huffman J","World J Diabetes","2017","2017/03/08","PMC5320748","","10.4239/wjd.v8.i2.45"
"30553898","NMDA receptors of blood lymphocytes anticipate cognitive performance variations in healthy volunteers","Sadat-Shirazi MS, Ashabi G, Hessari MB, Khalifeh S, Neirizi NM, Matloub M, Safarzadeh M, Vousooghi N, Zarrindast MR.","Physiol Behav. 2019 Mar 15;201:53-58. doi: 10.1016/j.physbeh.2018.12.015. Epub 2018 Dec 13.","Sadat-Shirazi MS","Physiol Behav","2019","2018/12/17","","","10.1016/j.physbeh.2018.12.015"
"31230664","What can we learn about human individual face recognition from experimental studies in monkeys?","Rossion B, Taubert J.","Vision Res. 2019 Apr;157:142-158. doi: 10.1016/j.visres.2018.03.012. Epub 2018 Sep 13.","Rossion B","Vision Res","2019","2019/06/25","","","10.1016/j.visres.2018.03.012"
"33295231","Effects of repeated adolescent exposure to cannabis smoke on cognitive outcomes in adulthood","Hernandez CM, Orsini CA, Blaes SL, Bizon JL, Febo M, Bruijnzeel AW, Setlow B.","J Psychopharmacol. 2020 Dec 9:269881120965931. doi: 10.1177/0269881120965931. Online ahead of print.","Hernandez CM","J Psychopharmacol","2020","2020/12/09","","","10.1177/0269881120965931"
"31195038","Sleep deprivation caused a memory defects and emotional changes in a rotenone-based zebrafish model of Parkinson's disease","Lv DJ, Li LX, Chen J, Wei SZ, Wang F, Hu H, Xie AM, Liu CF.","Behav Brain Res. 2019 Oct 17;372:112031. doi: 10.1016/j.bbr.2019.112031. Epub 2019 Jun 10.","Lv DJ","Behav Brain Res","2019","2019/06/14","","","10.1016/j.bbr.2019.112031"
"30513045","Brain and Cognitive Mechanisms of Top-Down Attentional Control in a Multisensory World: Benefits of Electrical Neuroimaging","Matusz PJ, Turoman N, Tivadar RI, Retsa C, Murray MM.","J Cogn Neurosci. 2019 Mar;31(3):412-430. doi: 10.1162/jocn_a_01360. Epub 2018 Dec 4.","Matusz PJ","J Cogn Neurosci","2019","2018/12/05","","","10.1162/jocn_a_01360"
"31233762","Intranasal interferon beta improves memory and modulates inflammatory responses in a mutant APP-overexpressing rat model of Alzheimer's disease","Chavoshinezhad S, Mohseni Kouchesfahani H, Salehi MS, Pandamooz S, Ahmadiani A, Dargahi L.","Brain Res Bull. 2019 Aug;150:297-306. doi: 10.1016/j.brainresbull.2019.06.015. Epub 2019 Jun 21.","Chavoshinezhad S","Brain Res Bull","2019","2019/06/25","","","10.1016/j.brainresbull.2019.06.015"
"28205591","Protective Effect of 17β-Estradiol Upon Hippocampal Spine Density and Cognitive Function in an Animal Model of Vascular Dementia","Zhu Y, Zhang Q, Zhang W, Li N, Dai Y, Tu J, Yang F, Brann DW, Wang R.","Sci Rep. 2017 Feb 16;7:42660. doi: 10.1038/srep42660.","Zhu Y","Sci Rep","2017","2017/02/17","PMC5311994","","10.1038/srep42660"
"32269213","Cholinergic midbrain afferents modulate striatal circuits and shape encoding of action strategies","Dautan D, Huerta-Ocampo I, Gut NK, Valencia M, Kondabolu K, Kim Y, Gerdjikov TV, Mena-Segovia J.","Nat Commun. 2020 Apr 8;11(1):1739. doi: 10.1038/s41467-020-15514-3.","Dautan D","Nat Commun","2020","2020/04/10","PMC7142106","","10.1038/s41467-020-15514-3"
"28508047","Kin-based cultural transmission of tool use in wild chimpanzees","Lamon N, Neumann C, Gruber T, Zuberbühler K.","Sci Adv. 2017 Apr 26;3(4):e1602750. doi: 10.1126/sciadv.1602750. eCollection 2017 Apr.","Lamon N","Sci Adv","2017","2017/05/17","PMC5406136","","10.1126/sciadv.1602750"
"29795651","Functional disruption of stress modulatory circuits in a model of temporal lobe epilepsy","Wulsin AC, Franco-Villanueva A, Romancheck C, Morano RL, Smith BL, Packard BA, Danzer SC, Herman JP.","PLoS One. 2018 May 24;13(5):e0197955. doi: 10.1371/journal.pone.0197955. eCollection 2018.","Wulsin AC","PLoS One","2018","2018/05/26","PMC5993058","","10.1371/journal.pone.0197955"
"29556029","TDP-43 gains function due to perturbed autoregulation in a Tardbp knock-in mouse model of ALS-FTD","White MA, Kim E, Duffy A, Adalbert R, Phillips BU, Peters OM, Stephenson J, Yang S, Massenzio F, Lin Z, Andrews S, Segonds-Pichon A, Metterville J, Saksida LM, Mead R, Ribchester RR, Barhomi Y, Serre T, Coleman MP, Fallon JR, Bussey TJ, Brown RH Jr, Sreedharan J.","Nat Neurosci. 2018 Apr;21(4):552-563. doi: 10.1038/s41593-018-0113-5. Epub 2018 Mar 19.","White MA","Nat Neurosci","2018","2018/03/21","PMC5884423","EMS76214","10.1038/s41593-018-0113-5"
"31940483","GluN2A NMDA Receptor Enhancement Improves Brain Oscillations, Synchrony, and Cognitive Functions in Dravet Syndrome and Alzheimer's Disease Models","Hanson JE, Ma K, Elstrott J, Weber M, Saillet S, Khan AS, Simms J, Liu B, Kim TA, Yu GQ, Chen Y, Wang TM, Jiang Z, Liederer BM, Deshmukh G, Solanoy H, Chan C, Sellers BD, Volgraf M, Schwarz JB, Hackos DH, Weimer RM, Sheng M, Gill TM, Scearce-Levie K, Palop JJ.","Cell Rep. 2020 Jan 14;30(2):381-396.e4. doi: 10.1016/j.celrep.2019.12.030.","Hanson JE","Cell Rep","2020","2020/01/16","PMC7017907","NIHMS1550149","10.1016/j.celrep.2019.12.030"
"27575032","Hidden Wounds? Inflammatory Links Between Childhood Trauma and Psychopathology","Danese A, Baldwin JR.","Annu Rev Psychol. 2017 Jan 3;68:517-544. doi: 10.1146/annurev-psych-010416-044208. Epub 2016 Aug 17.","Danese A","Annu Rev Psychol","2017","2016/08/31","","","10.1146/annurev-psych-010416-044208"
"28461466","Oxytocin under opioid antagonism leads to supralinear enhancement of social attention","Dal Monte O, Piva M, Anderson KM, Tringides M, Holmes AJ, Chang SWC.","Proc Natl Acad Sci U S A. 2017 May 16;114(20):5247-5252. doi: 10.1073/pnas.1702725114. Epub 2017 May 1.","Dal Monte O","Proc Natl Acad Sci U S A","2017","2017/05/03","PMC5441805","","10.1073/pnas.1702725114"
"28844812","Antidepressant-like effects of 3-carboxamido seco-nalmefene (3CS-nalmefene), a novel opioid receptor modulator, in a rat IFN-α-induced depression model","Callaghan CK, Rouine J, Dean RL, Knapp BI, Bidlack JM, Deaver DR, O'Mara SM.","Brain Behav Immun. 2018 Jan;67:152-162. doi: 10.1016/j.bbi.2017.08.016. Epub 2017 Aug 24.","Callaghan CK","Brain Behav Immun","2018","2017/08/29","","","10.1016/j.bbi.2017.08.016"
"30060068","Methylphenidate Attenuates the Cognitive and Mood Alterations Observed in Mbnl2 Knockout Mice and Reduces Microglia Overexpression","Ramon-Duaso C, Gener T, Consegal M, Fernández-Avilés C, Gallego JJ, Castarlenas L, Swanson MS, de la Torre R, Maldonado R, Puig MV, Robledo P.","Cereb Cortex. 2019 Jul 5;29(7):2978-2997. doi: 10.1093/cercor/bhy164.","Ramon-Duaso C","Cereb Cortex","2019","2018/07/31","","","10.1093/cercor/bhy164"
"31115660","Neurobiological effects of aerobic exercise, with a focus on patients with schizophrenia","Maurus I, Hasan A, Röh A, Takahashi S, Rauchmann B, Keeser D, Malchow B, Schmitt A, Falkai P.","Eur Arch Psychiatry Clin Neurosci. 2019 Aug;269(5):499-515. doi: 10.1007/s00406-019-01025-w. Epub 2019 May 21.","Maurus I","Eur Arch Psychiatry Clin Neurosci","2019","2019/05/23","","","10.1007/s00406-019-01025-w"
"29047012","Chronic curcumin treatment improves spatial working memory but not recognition memory in middle-aged rhesus monkeys","Moore TL, Bowley B, Shultz P, Calderazzo S, Shobin E, Killiany RJ, Rosene DL, Moss MB.","Geroscience. 2017 Dec;39(5-6):571-584. doi: 10.1007/s11357-017-9998-2. Epub 2017 Oct 18.","Moore TL","Geroscience","2017","2017/10/20","PMC5745216","","10.1007/s11357-017-9998-2"
"28477083","Peritoneal dialysis reduces amyloid-beta plasma levels in humans and attenuates Alzheimer-associated phenotypes in an APP/PS1 mouse model","Jin WS, Shen LL, Bu XL, Zhang WW, Chen SH, Huang ZL, Xiong JX, Gao CY, Dong Z, He YN, Hu ZA, Zhou HD, Song W, Zhou XF, Wang YZ, Wang YJ.","Acta Neuropathol. 2017 Aug;134(2):207-220. doi: 10.1007/s00401-017-1721-y. Epub 2017 May 5.","Jin WS","Acta Neuropathol","2017","2017/05/07","","","10.1007/s00401-017-1721-y"
"32168835","Molecular Insight into the Therapeutic Promise of Flavonoids against Alzheimer's Disease","Uddin MS, Kabir MT, Niaz K, Jeandet P, Clément C, Mathew B, Rauf A, Rengasamy KRR, Sobarzo-Sánchez E, Ashraf GM, Aleya L.","Molecules. 2020 Mar 11;25(6):1267. doi: 10.3390/molecules25061267.","Uddin MS","Molecules","2020","2020/03/15","PMC7143946","","10.3390/molecules25061267"
"31932477","Nrf2 Suppresses Oxidative Stress and Inflammation in App Knock-In Alzheimer's Disease Model Mice","Uruno A, Matsumaru D, Ryoke R, Saito R, Kadoguchi S, Saigusa D, Saito T, Saido TC, Kawashima R, Yamamoto M.","Mol Cell Biol. 2020 Feb 27;40(6):e00467-19. doi: 10.1128/MCB.00467-19. Print 2020 Feb 27.","Uruno A","Mol Cell Biol","2020","2020/01/15","PMC7048263","","10.1128/MCB.00467-19"
"26342995","Is it time to move mismatch negativity into the clinic?","Schall U.","Biol Psychol. 2016 Apr;116:41-6. doi: 10.1016/j.biopsycho.2015.09.001. Epub 2015 Sep 2.","Schall U","Biol Psychol","2016","2015/09/07","","","10.1016/j.biopsycho.2015.09.001"
"30399355","Relating constructs of attention and working memory to social withdrawal in Alzheimer's disease and schizophrenia: issues regarding paradigm selection","Gilmour G, Porcelli S, Bertaina-Anglade V, Arce E, Dukart J, Hayen A, Lobo A, Lopez-Anton R, Merlo Pich E, Pemberton DJ, Havenith MN, Glennon JC, Harel BT, Dawson G, Marston H, Kozak R, Serretti A.","Neurosci Biobehav Rev. 2019 Feb;97:47-69. doi: 10.1016/j.neubiorev.2018.09.025. Epub 2018 Nov 3.","Gilmour G","Neurosci Biobehav Rev","2019","2018/11/07","","","10.1016/j.neubiorev.2018.09.025"
